date,location,latitude,longitude,cases,deaths,recovered
2023-02-20,Chicago,41.8781,-87.6298,135,2,87
2023-02-17,Houston,29.7604,-95.3698,77,0,34
2023-01-23,Miami,25.7617,-80.1918,145,10,134
2023-02-04,San Francisco,37.7749,-122.4194,92,7,53
2023-02-05,Seattle,47.6062,-122.3321,42,1,34
2023-02-05,Boston,42.3601,-71.0589,94,5,52
2023-01-02,Atlanta,33.749,-84.388,62,3,54
2023-01-23,Denver,39.7392,-104.9903,165,2,127
2023-02-28,New York,40.7128,-74.006,111,2,96
2023-02-01,Los Angeles,34.0522,-118.2437,97,7,52
2023-01-17,Chicago,41.8781,-87.6298,120,5,68
2023-01-04,Houston,29.7604,-95.3698,156,12,113
2023-01-20,Miami,25.7617,-80.1918,102,10,45
2023-01-07,San Francisco,37.7749,-122.4194,200,6,168
2023-02-28,Seattle,47.6062,-122.3321,52,2,39
2023-01-06,Boston,42.3601,-71.0589,193,6,131
2023-01-08,Atlanta,33.749,-84.388,133,0,121
2023-02-28,Denver,39.7392,-104.9903,86,6,40
2023-01-18,New York,40.7128,-74.006,195,4,80
2023-01-26,Los Angeles,34.0522,-118.2437,173,12,146
2023-02-04,Chicago,41.8781,-87.6298,155,10,141
2023-02-05,Houston,29.7604,-95.3698,135,10,91
2023-01-22,Miami,25.7617,-80.1918,161,5,70
2023-01-13,San Francisco,37.7749,-122.4194,110,4,103
2023-01-15,Seattle,47.6062,-122.3321,33,1,15
2023-02-22,Boston,42.3601,-71.0589,122,5,63
2023-01-11,Atlanta,33.749,-84.388,81,1,63
2023-01-24,Denver,39.7392,-104.9903,71,4,64
2023-01-23,New York,40.7128,-74.006,127,8,119
2023-01-27,Los Angeles,34.0522,-118.2437,172,12,118
2023-01-18,Chicago,41.8781,-87.6298,99,6,44
2023-02-14,Houston,29.7604,-95.3698,55,0,30
2023-01-06,Miami,25.7617,-80.1918,151,13,72
2023-02-08,San Francisco,37.7749,-122.4194,139,3,71
2023-01-16,Seattle,47.6062,-122.3321,190,17,102
2023-02-21,Boston,42.3601,-71.0589,31,0,29
2023-01-14,Atlanta,33.749,-84.388,88,5,50
2023-02-24,Denver,39.7392,-104.9903,136,6,97
2023-01-17,New York,40.7128,-74.006,54,5,29
2023-02-24,Los Angeles,34.0522,-118.2437,144,2,138
2023-01-07,Chicago,41.8781,-87.6298,76,5,44
2023-01-06,Houston,29.7604,-95.3698,105,3,85
2023-02-27,Miami,25.7617,-80.1918,164,12,72
2023-01-12,San Francisco,37.7749,-122.4194,126,6,90
2023-02-11,Seattle,47.6062,-122.3321,176,11,147
2023-02-11,Boston,42.3601,-71.0589,112,3,55
2023-02-08,Atlanta,33.749,-84.388,134,1,55
2023-02-09,Denver,39.7392,-104.9903,92,1,45
2023-02-13,New York,40.7128,-74.006,106,3,82
2023-02-18,Los Angeles,34.0522,-118.2437,80,8,33
2023-01-12,Chicago,41.8781,-87.6298,191,18,118
2023-02-15,Houston,29.7604,-95.3698,39,0,16
2023-01-23,Miami,25.7617,-80.1918,66,6,40
2023-01-27,San Francisco,37.7749,-122.4194,111,11,76
2023-01-03,Seattle,47.6062,-122.3321,43,1,26
2023-02-19,Boston,42.3601,-71.0589,157,13,92
2023-02-23,Atlanta,33.749,-84.388,76,5,30
2023-01-13,Denver,39.7392,-104.9903,35,1,16
2023-02-24,New York,40.7128,-74.006,186,1,141
2023-02-26,Los Angeles,34.0522,-118.2437,113,2,62
2023-01-08,Chicago,41.8781,-87.6298,147,12,83
2023-02-22,Houston,29.7604,-95.3698,66,2,33
2023-01-08,Miami,25.7617,-80.1918,134,6,97
2023-01-31,San Francisco,37.7749,-122.4194,40,4,32
2023-02-07,Seattle,47.6062,-122.3321,163,9,107
2023-02-07,Boston,42.3601,-71.0589,131,3,121
2023-01-24,Atlanta,33.749,-84.388,60,2,56
2023-02-18,Denver,39.7392,-104.9903,153,15,114
2023-01-25,New York,40.7128,-74.006,180,11,119
2023-01-13,Los Angeles,34.0522,-118.2437,189,14,170
2023-01-14,Chicago,41.8781,-87.6298,69,1,36
2023-02-06,Houston,29.7604,-95.3698,56,2,54
2023-02-28,Miami,25.7617,-80.1918,136,1,101
2023-02-02,San Francisco,37.7749,-122.4194,184,13,163
2023-02-09,Seattle,47.6062,-122.3321,61,4,38
2023-02-06,Boston,42.3601,-71.0589,199,4,104
2023-01-05,Atlanta,33.749,-84.388,87,0,67
2023-01-23,Denver,39.7392,-104.9903,64,4,57
2023-01-02,New York,40.7128,-74.006,116,3,103
2023-02-07,Los Angeles,34.0522,-118.2437,67,1,26
2023-01-08,Chicago,41.8781,-87.6298,92,9,58
2023-02-03,Houston,29.7604,-95.3698,85,2,34
2023-02-14,Miami,25.7617,-80.1918,175,17,96
2023-02-01,San Francisco,37.7749,-122.4194,125,12,106
2023-01-24,Seattle,47.6062,-122.3321,92,2,43
2023-01-07,Boston,42.3601,-71.0589,90,8,38
2023-01-10,Atlanta,33.749,-84.388,186,6,126
2023-02-01,Denver,39.7392,-104.9903,149,6,125
2023-02-17,New York,40.7128,-74.006,154,2,141
2023-02-17,Los Angeles,34.0522,-118.2437,149,9,61
2023-01-26,Chicago,41.8781,-87.6298,161,13,115
2023-01-14,Houston,29.7604,-95.3698,133,11,62
2023-02-24,Miami,25.7617,-80.1918,107,7,46
2023-01-03,San Francisco,37.7749,-122.4194,41,1,20
2023-01-14,Seattle,47.6062,-122.3321,77,4,72
2023-01-03,Boston,42.3601,-71.0589,197,4,129
2023-01-24,Atlanta,33.749,-84.388,135,6,101
2023-02-06,Denver,39.7392,-104.9903,117,9,69
2023-02-23,New York,40.7128,-74.006,137,12,114
2023-01-24,Los Angeles,34.0522,-118.2437,44,3,37
2023-01-08,Chicago,41.8781,-87.6298,82,0,68
2023-02-28,Houston,29.7604,-95.3698,172,17,109
2023-01-26,Miami,25.7617,-80.1918,130,11,100
2023-01-06,San Francisco,37.7749,-122.4194,160,0,140
2023-01-29,Seattle,47.6062,-122.3321,67,6,54
2023-02-14,Boston,42.3601,-71.0589,96,5,56
2023-02-11,Atlanta,33.749,-84.388,46,0,20
2023-02-03,Denver,39.7392,-104.9903,46,1,21
2023-02-21,New York,40.7128,-74.006,199,18,143
2023-01-30,Los Angeles,34.0522,-118.2437,147,4,140
2023-01-05,Chicago,41.8781,-87.6298,44,0,41
2023-03-01,Houston,29.7604,-95.3698,196,7,186
2023-01-30,Miami,25.7617,-80.1918,49,3,30
2023-01-30,San Francisco,37.7749,-122.4194,186,16,106
2023-01-04,Seattle,47.6062,-122.3321,50,4,45
2023-01-13,Boston,42.3601,-71.0589,190,16,168
2023-03-01,Atlanta,33.749,-84.388,108,8,50
2023-01-03,Denver,39.7392,-104.9903,169,3,161
2023-01-11,New York,40.7128,-74.006,49,4,25
2023-01-27,Los Angeles,34.0522,-118.2437,145,6,79
2023-02-20,Chicago,41.8781,-87.6298,138,13,110
2023-01-24,Houston,29.7604,-95.3698,192,3,128
2023-02-01,Miami,25.7617,-80.1918,77,3,56
2023-01-08,San Francisco,37.7749,-122.4194,177,11,141
2023-01-19,Seattle,47.6062,-122.3321,35,1,27
2023-01-14,Boston,42.3601,-71.0589,113,1,108
2023-01-09,Atlanta,33.749,-84.388,38,0,19
2023-02-10,Denver,39.7392,-104.9903,196,0,183
2023-02-10,New York,40.7128,-74.006,137,13,57
2023-01-20,Los Angeles,34.0522,-118.2437,197,0,137
2023-01-09,Chicago,41.8781,-87.6298,149,5,75
2023-01-14,Houston,29.7604,-95.3698,134,1,89
2023-02-14,Miami,25.7617,-80.1918,185,11,121
2023-01-10,San Francisco,37.7749,-122.4194,86,8,42
2023-01-23,Seattle,47.6062,-122.3321,164,4,93
2023-01-01,Boston,42.3601,-71.0589,86,0,52
2023-02-06,Atlanta,33.749,-84.388,159,15,65
2023-01-25,Denver,39.7392,-104.9903,192,16,139
2023-02-08,New York,40.7128,-74.006,70,3,37
2023-02-05,Los Angeles,34.0522,-118.2437,49,4,25
2023-02-24,Chicago,41.8781,-87.6298,161,5,125
2023-02-20,Houston,29.7604,-95.3698,163,12,121
2023-01-31,Miami,25.7617,-80.1918,127,6,121
2023-01-23,San Francisco,37.7749,-122.4194,191,7,95
2023-01-29,Seattle,47.6062,-122.3321,141,2,110
2023-02-06,Boston,42.3601,-71.0589,105,7,44
2023-01-29,Atlanta,33.749,-84.388,159,1,92
2023-01-06,Denver,39.7392,-104.9903,124,8,54
2023-01-19,New York,40.7128,-74.006,39,0,34
2023-01-28,Los Angeles,34.0522,-118.2437,164,3,132
2023-02-28,Chicago,41.8781,-87.6298,89,8,70
2023-02-11,Houston,29.7604,-95.3698,56,5,38
2023-02-27,Miami,25.7617,-80.1918,159,15,142
2023-01-10,San Francisco,37.7749,-122.4194,80,5,44
2023-02-21,Seattle,47.6062,-122.3321,100,9,81
2023-02-20,Boston,42.3601,-71.0589,129,5,77
2023-01-31,Atlanta,33.749,-84.388,160,3,80
2023-02-20,Denver,39.7392,-104.9903,191,13,111
2023-02-10,New York,40.7128,-74.006,64,2,42
2023-02-26,Los Angeles,34.0522,-118.2437,49,4,23
2023-02-04,Chicago,41.8781,-87.6298,72,3,40
2023-01-12,Houston,29.7604,-95.3698,162,1,108
2023-01-11,Miami,25.7617,-80.1918,60,1,24
2023-01-16,San Francisco,37.7749,-122.4194,156,7,112
2023-01-27,Seattle,47.6062,-122.3321,137,8,87
2023-02-22,Boston,42.3601,-71.0589,78,0,46
2023-01-02,Atlanta,33.749,-84.388,144,0,135
2023-01-31,Denver,39.7392,-104.9903,89,4,42
2023-01-09,New York,40.7128,-74.006,108,1,46
2023-01-12,Los Angeles,34.0522,-118.2437,151,2,129
2023-02-16,Chicago,41.8781,-87.6298,82,7,56
2023-01-22,Houston,29.7604,-95.3698,137,12,61
2023-01-10,Miami,25.7617,-80.1918,136,3,74
2023-02-26,San Francisco,37.7749,-122.4194,167,11,102
2023-01-12,Seattle,47.6062,-122.3321,136,13,105
2023-01-16,Boston,42.3601,-71.0589,32,2,29
2023-02-10,Atlanta,33.749,-84.388,129,3,68
2023-01-13,Denver,39.7392,-104.9903,126,8,79
2023-02-21,New York,40.7128,-74.006,49,2,47
2023-01-21,Los Angeles,34.0522,-118.2437,115,2,103
2023-01-05,Chicago,41.8781,-87.6298,82,7,47
2023-01-05,Houston,29.7604,-95.3698,113,10,93
2023-02-02,Miami,25.7617,-80.1918,125,8,117
2023-02-10,San Francisco,37.7749,-122.4194,50,1,36
2023-02-07,Seattle,47.6062,-122.3321,74,4,46
2023-01-21,Boston,42.3601,-71.0589,98,3,72
2023-02-06,Atlanta,33.749,-84.388,131,7,56
2023-01-25,Denver,39.7392,-104.9903,147,0,118
2023-01-07,New York,40.7128,-74.006,178,11,149
2023-02-20,Los Angeles,34.0522,-118.2437,65,4,41
2023-01-29,Chicago,41.8781,-87.6298,132,12,69
2023-02-28,Houston,29.7604,-95.3698,50,0,29
2023-01-08,Miami,25.7617,-80.1918,190,10,105
2023-01-20,San Francisco,37.7749,-122.4194,42,4,27
2023-02-15,Seattle,47.6062,-122.3321,105,10,51
2023-02-02,Boston,42.3601,-71.0589,113,7,77
2023-01-04,Atlanta,33.749,-84.388,166,7,131
2023-01-31,Denver,39.7392,-104.9903,127,11,63
2023-01-18,New York,40.7128,-74.006,48,4,31
2023-02-16,Los Angeles,34.0522,-118.2437,166,2,94
2023-02-23,Chicago,41.8781,-87.6298,55,0,26
2023-02-25,Houston,29.7604,-95.3698,81,7,57
2023-02-04,Miami,25.7617,-80.1918,59,5,45
2023-01-17,San Francisco,37.7749,-122.4194,57,5,26
2023-01-31,Seattle,47.6062,-122.3321,109,6,45
2023-02-25,Boston,42.3601,-71.0589,172,16,122
2023-02-04,Atlanta,33.749,-84.388,144,8,110
2023-02-20,Denver,39.7392,-104.9903,88,5,68
2023-02-13,New York,40.7128,-74.006,140,1,62
2023-02-06,Los Angeles,34.0522,-118.2437,83,0,80
2023-02-08,Chicago,41.8781,-87.6298,116,5,75
2023-01-07,Houston,29.7604,-95.3698,111,11,93
2023-02-04,Miami,25.7617,-80.1918,124,4,66
2023-01-14,San Francisco,37.7749,-122.4194,198,5,86
2023-01-11,Seattle,47.6062,-122.3321,72,0,71
2023-02-27,Boston,42.3601,-71.0589,126,2,52
2023-01-16,Atlanta,33.749,-84.388,57,3,25
2023-02-12,Denver,39.7392,-104.9903,154,15,106
2023-02-24,New York,40.7128,-74.006,109,4,57
2023-02-12,Los Angeles,34.0522,-118.2437,31,1,21
2023-03-01,Chicago,41.8781,-87.6298,95,6,48
2023-01-09,Houston,29.7604,-95.3698,46,1,28
2023-02-02,Miami,25.7617,-80.1918,148,6,85
2023-01-19,San Francisco,37.7749,-122.4194,157,15,118
2023-02-28,Seattle,47.6062,-122.3321,130,3,80
2023-01-04,Boston,42.3601,-71.0589,117,1,82
2023-02-21,Atlanta,33.749,-84.388,105,1,52
2023-01-19,Denver,39.7392,-104.9903,65,6,33
2023-02-27,New York,40.7128,-74.006,111,2,103
2023-02-27,Los Angeles,34.0522,-118.2437,173,8,104
2023-01-06,Chicago,41.8781,-87.6298,146,0,98
2023-02-06,Houston,29.7604,-95.3698,45,2,38
2023-01-10,Miami,25.7617,-80.1918,116,5,52
2023-02-11,San Francisco,37.7749,-122.4194,40,1,29
2023-01-15,Seattle,47.6062,-122.3321,47,0,28
2023-01-02,Boston,42.3601,-71.0589,163,5,77
2023-01-10,Atlanta,33.749,-84.388,126,0,98
2023-02-04,Denver,39.7392,-104.9903,158,15,134
2023-01-21,New York,40.7128,-74.006,152,8,119
2023-01-04,Los Angeles,34.0522,-118.2437,72,0,66
2023-02-05,Chicago,41.8781,-87.6298,183,15,153
2023-01-19,Houston,29.7604,-95.3698,91,6,75
2023-01-06,Miami,25.7617,-80.1918,102,1,48
2023-02-15,San Francisco,37.7749,-122.4194,200,2,104
2023-02-18,Seattle,47.6062,-122.3321,131,8,82
2023-01-04,Boston,42.3601,-71.0589,68,3,58
2023-01-20,Atlanta,33.749,-84.388,164,1,99
2023-02-09,Denver,39.7392,-104.9903,163,11,124
2023-01-08,New York,40.7128,-74.006,166,12,81
2023-03-01,Los Angeles,34.0522,-118.2437,143,9,112
2023-02-22,Chicago,41.8781,-87.6298,69,5,27
2023-02-01,Houston,29.7604,-95.3698,114,2,57
2023-01-11,Miami,25.7617,-80.1918,103,1,58
2023-02-09,San Francisco,37.7749,-122.4194,109,9,81
2023-01-30,Seattle,47.6062,-122.3321,76,2,69
2023-02-22,Boston,42.3601,-71.0589,119,8,111
2023-01-17,Atlanta,33.749,-84.388,93,6,53
2023-02-21,Denver,39.7392,-104.9903,144,4,110
2023-02-06,New York,40.7128,-74.006,57,3,32
2023-02-21,Los Angeles,34.0522,-118.2437,42,3,35
2023-01-28,Chicago,41.8781,-87.6298,187,7,171
2023-02-13,Houston,29.7604,-95.3698,97,5,60
2023-01-11,Miami,25.7617,-80.1918,174,12,114
2023-01-09,San Francisco,37.7749,-122.4194,162,14,122
2023-01-27,Seattle,47.6062,-122.3321,169,8,99
2023-02-19,Boston,42.3601,-71.0589,89,1,51
2023-01-10,Atlanta,33.749,-84.388,34,3,24
2023-01-06,Denver,39.7392,-104.9903,177,5,113
2023-02-26,New York,40.7128,-74.006,136,9,98
2023-01-07,Los Angeles,34.0522,-118.2437,167,12,66
2023-02-01,Chicago,41.8781,-87.6298,100,1,76
2023-02-05,Houston,29.7604,-95.3698,136,9,77
2023-01-31,Miami,25.7617,-80.1918,184,15,153
2023-01-31,San Francisco,37.7749,-122.4194,56,3,49
2023-01-05,Seattle,47.6062,-122.3321,85,0,67
2023-02-21,Boston,42.3601,-71.0589,163,7,96
2023-02-20,Atlanta,33.749,-84.388,39,3,33
2023-02-02,Denver,39.7392,-104.9903,38,0,16
2023-01-19,New York,40.7128,-74.006,97,8,38
2023-02-07,Los Angeles,34.0522,-118.2437,73,6,62
2023-02-05,Chicago,41.8781,-87.6298,144,12,110
2023-01-24,Houston,29.7604,-95.3698,112,5,47
2023-01-29,Miami,25.7617,-80.1918,39,2,26
2023-01-30,San Francisco,37.7749,-122.4194,39,2,35
2023-01-26,Seattle,47.6062,-122.3321,142,12,75
2023-02-04,Boston,42.3601,-71.0589,107,8,49
2023-01-12,Atlanta,33.749,-84.388,97,5,56
2023-01-05,Denver,39.7392,-104.9903,174,12,125
2023-01-20,New York,40.7128,-74.006,96,7,89
2023-01-26,Los Angeles,34.0522,-118.2437,36,2,22
2023-01-19,Chicago,41.8781,-87.6298,175,12,140
2023-01-01,Houston,29.7604,-95.3698,60,5,50
2023-01-16,Miami,25.7617,-80.1918,68,4,37
2023-02-15,San Francisco,37.7749,-122.4194,197,19,165
2023-01-16,Seattle,47.6062,-122.3321,88,6,57
2023-01-01,Boston,42.3601,-71.0589,102,8,60
2023-02-27,Atlanta,33.749,-84.388,137,0,119
2023-01-13,Denver,39.7392,-104.9903,110,10,45
2023-01-03,New York,40.7128,-74.006,66,6,46
2023-01-08,Los Angeles,34.0522,-118.2437,116,4,80
2023-02-07,Chicago,41.8781,-87.6298,177,12,98
2023-02-01,Houston,29.7604,-95.3698,41,2,28
2023-01-18,Miami,25.7617,-80.1918,158,12,77
2023-01-05,San Francisco,37.7749,-122.4194,175,17,150
2023-02-01,Seattle,47.6062,-122.3321,192,12,128
2023-01-13,Boston,42.3601,-71.0589,170,5,119
2023-01-19,Atlanta,33.749,-84.388,157,13,85
2023-02-10,Denver,39.7392,-104.9903,137,12,107
2023-02-18,New York,40.7128,-74.006,171,6,133
2023-01-03,Los Angeles,34.0522,-118.2437,98,6,54
2023-02-17,Chicago,41.8781,-87.6298,77,3,67
2023-02-19,Houston,29.7604,-95.3698,105,10,94
2023-01-09,Miami,25.7617,-80.1918,95,9,83
2023-02-04,San Francisco,37.7749,-122.4194,86,0,74
2023-01-16,Seattle,47.6062,-122.3321,110,9,100
2023-02-27,Boston,42.3601,-71.0589,85,4,72
2023-02-01,Atlanta,33.749,-84.388,157,1,148
2023-02-22,Denver,39.7392,-104.9903,142,9,108
2023-02-04,New York,40.7128,-74.006,30,3,25
2023-01-27,Los Angeles,34.0522,-118.2437,131,3,92
2023-02-04,Chicago,41.8781,-87.6298,189,1,147
2023-02-01,Houston,29.7604,-95.3698,190,12,172
2023-01-30,Miami,25.7617,-80.1918,35,3,32
2023-02-20,San Francisco,37.7749,-122.4194,85,7,66
2023-01-16,Seattle,47.6062,-122.3321,186,14,155
2023-02-28,Boston,42.3601,-71.0589,65,1,27
2023-02-17,Atlanta,33.749,-84.388,199,3,91
2023-01-16,Denver,39.7392,-104.9903,66,4,28
2023-02-04,New York,40.7128,-74.006,83,6,33
2023-02-13,Los Angeles,34.0522,-118.2437,69,5,35
2023-02-01,Chicago,41.8781,-87.6298,123,1,101
2023-01-18,Houston,29.7604,-95.3698,150,8,135
2023-01-25,Miami,25.7617,-80.1918,69,0,38
2023-02-12,San Francisco,37.7749,-122.4194,180,13,79
2023-02-06,Seattle,47.6062,-122.3321,32,0,18
2023-01-05,Boston,42.3601,-71.0589,53,5,39
2023-02-15,Atlanta,33.749,-84.388,117,0,77
2023-01-24,Denver,39.7392,-104.9903,170,11,142
2023-02-01,New York,40.7128,-74.006,49,4,33
2023-01-13,Los Angeles,34.0522,-118.2437,173,13,94
2023-02-04,Chicago,41.8781,-87.6298,200,8,163
2023-01-31,Houston,29.7604,-95.3698,120,1,68
2023-03-01,Miami,25.7617,-80.1918,132,3,122
2023-02-12,San Francisco,37.7749,-122.4194,44,0,24
2023-01-23,Seattle,47.6062,-122.3321,83,0,71
2023-01-27,Boston,42.3601,-71.0589,120,1,114
2023-03-01,Atlanta,33.749,-84.388,91,8,78
2023-02-27,Denver,39.7392,-104.9903,170,14,70
2023-02-21,New York,40.7128,-74.006,33,2,31
2023-02-01,Los Angeles,34.0522,-118.2437,80,2,39
2023-01-31,Chicago,41.8781,-87.6298,64,2,39
2023-01-27,Houston,29.7604,-95.3698,60,2,35
2023-01-03,Miami,25.7617,-80.1918,173,0,70
2023-02-19,San Francisco,37.7749,-122.4194,63,0,39
2023-02-23,Seattle,47.6062,-122.3321,96,4,61
2023-01-19,Boston,42.3601,-71.0589,50,0,43
2023-02-23,Atlanta,33.749,-84.388,88,5,54
2023-01-01,Denver,39.7392,-104.9903,140,6,93
2023-01-04,New York,40.7128,-74.006,188,7,164
2023-02-12,Los Angeles,34.0522,-118.2437,124,6,82
2023-01-11,Chicago,41.8781,-87.6298,105,6,79
2023-01-16,Houston,29.7604,-95.3698,113,5,97
2023-02-27,Miami,25.7617,-80.1918,53,4,32
2023-01-13,San Francisco,37.7749,-122.4194,138,1,57
2023-01-17,Seattle,47.6062,-122.3321,190,3,140
2023-02-12,Boston,42.3601,-71.0589,167,15,74
2023-01-26,Atlanta,33.749,-84.388,54,1,38
2023-01-23,Denver,39.7392,-104.9903,171,0,168
2023-02-06,New York,40.7128,-74.006,128,9,114
2023-01-21,Los Angeles,34.0522,-118.2437,146,6,110
2023-01-03,Chicago,41.8781,-87.6298,193,14,141
2023-01-26,Houston,29.7604,-95.3698,57,0,30
2023-02-03,Miami,25.7617,-80.1918,46,0,45
2023-02-14,San Francisco,37.7749,-122.4194,92,6,74
2023-01-17,Seattle,47.6062,-122.3321,83,0,34
2023-02-10,Boston,42.3601,-71.0589,44,3,30
2023-02-20,Atlanta,33.749,-84.388,75,4,57
2023-02-22,Denver,39.7392,-104.9903,150,4,83
2023-01-15,New York,40.7128,-74.006,162,3,151
2023-01-14,Los Angeles,34.0522,-118.2437,85,3,44
2023-01-09,Chicago,41.8781,-87.6298,36,2,17
2023-01-08,Houston,29.7604,-95.3698,136,4,71
2023-01-06,Miami,25.7617,-80.1918,199,19,101
2023-01-15,San Francisco,37.7749,-122.4194,134,9,103
2023-01-04,Seattle,47.6062,-122.3321,178,1,133
2023-01-10,Boston,42.3601,-71.0589,165,6,131
2023-02-02,Atlanta,33.749,-84.388,63,1,42
2023-02-06,Denver,39.7392,-104.9903,49,4,37
2023-01-11,New York,40.7128,-74.006,79,5,34
2023-01-14,Los Angeles,34.0522,-118.2437,180,14,83
2023-01-21,Chicago,41.8781,-87.6298,165,15,93
2023-02-16,Houston,29.7604,-95.3698,170,2,164
2023-01-29,Miami,25.7617,-80.1918,156,15,87
2023-02-11,San Francisco,37.7749,-122.4194,159,11,106
2023-01-12,Seattle,47.6062,-122.3321,175,3,160
2023-01-28,Boston,42.3601,-71.0589,108,1,61
2023-01-27,Atlanta,33.749,-84.388,41,4,32
2023-01-11,Denver,39.7392,-104.9903,194,9,163
2023-02-24,New York,40.7128,-74.006,76,7,63
2023-02-14,Los Angeles,34.0522,-118.2437,137,4,93
2023-02-21,Chicago,41.8781,-87.6298,181,9,133
2023-02-23,Houston,29.7604,-95.3698,78,0,70
2023-01-07,Miami,25.7617,-80.1918,108,6,48
2023-01-17,San Francisco,37.7749,-122.4194,186,1,115
2023-01-16,Seattle,47.6062,-122.3321,123,5,81
2023-01-16,Boston,42.3601,-71.0589,158,0,89
2023-01-11,Atlanta,33.749,-84.388,145,4,118
2023-02-24,Denver,39.7392,-104.9903,79,6,68
2023-01-30,New York,40.7128,-74.006,167,12,142
2023-01-22,Los Angeles,34.0522,-118.2437,37,3,24
2023-02-08,Chicago,41.8781,-87.6298,57,3,45
2023-02-16,Houston,29.7604,-95.3698,155,14,67
2023-02-12,Miami,25.7617,-80.1918,149,14,75
2023-01-12,San Francisco,37.7749,-122.4194,175,6,102
2023-01-28,Seattle,47.6062,-122.3321,76,1,48
2023-01-01,Boston,42.3601,-71.0589,158,9,83
2023-01-20,Atlanta,33.749,-84.388,113,8,53
2023-02-10,Denver,39.7392,-104.9903,157,7,147
2023-01-23,New York,40.7128,-74.006,194,14,99
2023-01-20,Los Angeles,34.0522,-118.2437,182,7,140
2023-02-17,Chicago,41.8781,-87.6298,177,13,119
2023-01-28,Houston,29.7604,-95.3698,44,3,33
2023-02-10,Miami,25.7617,-80.1918,123,1,63
2023-02-11,San Francisco,37.7749,-122.4194,39,3,35
2023-01-28,Seattle,47.6062,-122.3321,93,5,59
2023-01-13,Boston,42.3601,-71.0589,173,7,157
2023-02-09,Atlanta,33.749,-84.388,32,2,26
2023-01-04,Denver,39.7392,-104.9903,197,4,96
2023-02-06,New York,40.7128,-74.006,103,9,88
2023-02-02,Los Angeles,34.0522,-118.2437,56,5,23
2023-01-22,Chicago,41.8781,-87.6298,138,11,95
2023-02-09,Houston,29.7604,-95.3698,65,1,34
2023-02-05,Miami,25.7617,-80.1918,91,9,61
2023-01-09,San Francisco,37.7749,-122.4194,64,5,28
2023-01-16,Seattle,47.6062,-122.3321,129,2,98
2023-02-03,Boston,42.3601,-71.0589,106,4,50
2023-01-31,Atlanta,33.749,-84.388,123,12,88
2023-02-01,Denver,39.7392,-104.9903,87,4,78
2023-02-27,New York,40.7128,-74.006,173,11,124
2023-02-18,Los Angeles,34.0522,-118.2437,85,1,36
2023-02-21,Chicago,41.8781,-87.6298,57,5,43
2023-02-16,Houston,29.7604,-95.3698,121,3,72
2023-01-06,Miami,25.7617,-80.1918,55,2,25
2023-02-05,San Francisco,37.7749,-122.4194,179,15,110
2023-01-19,Seattle,47.6062,-122.3321,115,10,94
2023-02-16,Boston,42.3601,-71.0589,103,5,76
2023-01-28,Atlanta,33.749,-84.388,145,3,79
2023-01-25,Denver,39.7392,-104.9903,99,0,84
2023-01-28,New York,40.7128,-74.006,138,12,69
2023-02-11,Los Angeles,34.0522,-118.2437,95,2,38
2023-02-04,Chicago,41.8781,-87.6298,63,0,42
2023-02-04,Houston,29.7604,-95.3698,87,0,78
2023-02-11,Miami,25.7617,-80.1918,156,4,152
2023-02-21,San Francisco,37.7749,-122.4194,117,11,76
2023-01-24,Seattle,47.6062,-122.3321,101,7,73
2023-01-20,Boston,42.3601,-71.0589,52,4,37
2023-02-10,Atlanta,33.749,-84.388,152,12,116
2023-02-25,Denver,39.7392,-104.9903,116,7,76
2023-01-11,New York,40.7128,-74.006,86,2,44
2023-02-10,Los Angeles,34.0522,-118.2437,148,0,110
2023-01-16,Chicago,41.8781,-87.6298,64,1,51
2023-01-03,Houston,29.7604,-95.3698,125,2,84
2023-01-30,Miami,25.7617,-80.1918,153,2,72
2023-01-13,San Francisco,37.7749,-122.4194,67,0,64
2023-01-23,Seattle,47.6062,-122.3321,44,2,33
2023-01-20,Boston,42.3601,-71.0589,185,15,122
2023-01-10,Atlanta,33.749,-84.388,187,14,164
2023-02-26,Denver,39.7392,-104.9903,34,1,14
2023-01-22,New York,40.7128,-74.006,134,7,58
2023-01-10,Los Angeles,34.0522,-118.2437,70,6,58
2023-02-13,Chicago,41.8781,-87.6298,127,7,63
2023-01-09,Houston,29.7604,-95.3698,200,9,135
2023-02-06,Miami,25.7617,-80.1918,146,8,132
2023-02-18,San Francisco,37.7749,-122.4194,126,12,73
2023-01-29,Seattle,47.6062,-122.3321,154,0,138
2023-02-17,Boston,42.3601,-71.0589,121,0,50
2023-02-22,Atlanta,33.749,-84.388,158,9,147
2023-02-25,Denver,39.7392,-104.9903,181,11,95
2023-02-05,New York,40.7128,-74.006,107,9,46
2023-01-02,Los Angeles,34.0522,-118.2437,70,0,44
2023-01-20,Chicago,41.8781,-87.6298,147,1,118
2023-01-26,Houston,29.7604,-95.3698,104,9,53
2023-02-08,Miami,25.7617,-80.1918,162,1,86
2023-01-08,San Francisco,37.7749,-122.4194,187,15,172
2023-01-20,Seattle,47.6062,-122.3321,44,1,28
2023-01-17,Boston,42.3601,-71.0589,99,2,40
2023-01-16,Atlanta,33.749,-84.388,188,13,158
2023-02-17,Denver,39.7392,-104.9903,108,3,89
2023-02-03,New York,40.7128,-74.006,50,4,46
2023-01-07,Los Angeles,34.0522,-118.2437,70,5,39
